id;time;xs;ys;zs;ac;kurt
145;66180929877385;-9.65;-0.29;-0.14;1.59;0.00
146;66180949866398;-9.67;-0.51;-0.18;1.59;0.00
147;66180969855412;-9.71;-0.42;-0.37;1.61;0.00
148;66180989874943;-9.69;-0.42;-0.56;1.63;0.00
149;66181009924992;-9.71;0.04;-0.31;1.60;0.00
150;66181029975041;-9.71;0.33;-0.35;1.61;0.00
151;66181069983586;-9.62;-0.44;-0.19;1.59;0.00
152;66181090064152;-9.72;-0.56;-0.23;1.59;0.00
153;66181110083683;-9.68;-0.30;-0.18;1.59;0.00
154;66181130072697;-9.67;0.20;-0.17;1.59;0.00
155;66181170172795;-9.67;-0.34;-0.12;1.58;0.00
156;66181190192326;-9.72;-0.42;-0.20;1.59;0.00
157;66181210211857;-9.69;-0.17;-0.12;1.58;0.00
158;66181230231388;-9.73;0.13;-0.18;1.59;0.00
159;66181250281437;-9.71;-0.04;-0.15;1.59;0.00
160;66181270300969;-9.70;-0.36;-0.13;1.58;0.00
161;66181290320500;-9.70;-0.31;-0.17;1.59;0.00
162;66181310340031;-9.70;-0.05;-0.13;1.58;0.00
163;66181330390080;-9.70;-0.03;-0.14;1.59;0.00
164;66181350409611;-9.68;-0.10;-0.15;1.59;0.00
165;66181370429142;-9.66;-0.32;-0.16;1.59;0.00
166;66181390479191;-9.75;-0.26;-0.17;1.59;0.00
167;66181410498722;-9.71;0.05;-0.13;1.58;0.00
168;66181430487736;-9.67;-0.03;-0.26;1.60;0.00
169;66181450537785;-9.72;-0.59;-0.44;1.62;0.00
170;66181470557316;-9.70;-0.75;-1.18;1.69;0.00
171;66181490576847;-9.68;0.47;-0.68;1.64;0.00
172;66181510626896;-9.50;-0.21;1.52;1.41;0.00
173;66181530615910;-9.69;-0.04;0.13;1.56;0.00
174;66181550665959;-9.84;-0.18;0.45;1.53;0.00
175;66181570685490;-9.71;0.13;-0.39;1.61;0.00
176;66181590705021;-9.73;-0.64;0.81;1.49;0.00
177;66181610724553;-9.70;-0.21;-0.25;1.60;0.00
178;66181630744084;-9.71;-0.44;-0.40;1.61;0.00
179;66181650763615;-9.69;-0.25;0.33;1.54;0.00
180;66181670752629;-9.68;0.08;0.37;1.53;0.00
181;66181690833195;-9.66;-0.17;-0.00;1.57;0.00
182;66181710852726;-9.69;-0.29;-0.07;1.58;0.00
183;66181730872258;-9.66;-0.06;0.31;1.54;0.00
184;66181750922306;-9.69;-0.13;-0.17;1.59;0.00
185;66181770941838;-9.63;-0.43;0.16;1.55;0.00
186;66181790961369;-9.73;-0.08;-0.11;1.58;0.00
187;66181810950383;-9.73;0.01;-0.02;1.57;0.00
188;66181831000431;-9.68;-0.20;-0.21;1.59;0.00
189;66181851019963;-9.72;-0.38;-0.21;1.59;0.00
190;66181871039494;-9.67;-0.02;0.10;1.56;0.00
191;66181891059025;-9.76;-0.11;0.23;1.55;0.00
192;66181911078556;-9.73;-0.23;-0.09;1.58;0.00
193;66181951087101;-9.64;-0.02;0.27;1.54;0.00
194;66181971137150;-9.69;-0.03;-0.19;1.59;0.00
195;66181991156681;-9.71;-0.42;-0.03;1.57;0.00
196;66182011176213;-9.69;-0.52;-0.01;1.57;0.00
197;66182031195744;-9.72;0.08;-0.09;1.58;0.00
198;66182051215275;-9.71;0.02;-0.11;1.58;0.00
199;66182071234806;-9.67;-0.34;0.07;1.56;0.00
200;66182091254338;-9.75;-0.33;-0.21;1.59;0.00
201;66182111273869;-9.68;-0.37;-0.22;1.59;0.00
202;66182131293400;-9.63;0.12;0.18;1.55;0.00
203;66182151312931;-9.71;0.05;0.28;1.54;0.00
204;66182171332463;-9.61;-0.38;0.03;1.57;0.00
205;66182191351994;-9.73;0.05;-0.18;1.59;0.00
206;66182211371525;-9.73;0.07;1.20;1.45;0.00
207;66182231421574;-9.75;-0.07;-0.21;1.59;0.00
208;66182251441105;-9.73;-0.42;-0.31;1.60;0.00
209;66182271460637;-9.70;-0.44;-0.62;1.63;0.00
210;66182291510685;-9.74;-0.42;-0.51;1.62;0.00
211;66182311530217;-9.67;-0.27;-0.15;1.59;0.00
212;66182331519230;-9.67;0.18;-0.23;1.59;0.00
213;66182351599797;-9.70;0.19;0.11;1.56;0.00
214;66182371619328;-9.66;-0.30;0.32;1.54;0.00
215;66182391638859;-9.67;-0.55;0.12;1.56;0.00
216;66182411719426;-9.72;-0.10;-0.48;1.62;0.00
217;66182431738957;-9.68;-0.01;-0.40;1.61;0.00
218;66182451758488;-9.67;-0.05;-0.14;1.59;0.00
219;66182471808537;-9.72;-0.40;0.12;1.56;0.00
220;66182491889103;-9.75;-0.27;0.08;1.56;0.00
221;66182511908635;-9.66;-0.01;-0.31;1.60;0.00
222;66182531897648;-9.70;-0.16;-0.20;1.59;0.00
223;66182551947697;-9.69;-0.23;-0.18;1.59;0.00
224;66182571967228;-9.71;-0.34;0.02;1.57;0.00
225;66182611975773;-9.72;-0.01;-0.25;1.60;0.00
226;66182631995304;-9.71;-0.21;-0.11;1.58;0.00
227;66182652075871;-9.63;-0.32;-0.15;1.59;0.00
228;66182672095402;-9.66;-0.22;-0.09;1.58;0.00
229;66182692114933;-9.67;0.02;-0.11;1.58;0.00
230;66182712134465;-9.76;-0.06;-0.12;1.58;0.00
231;66182732153996;-9.71;-0.28;-0.03;1.57;0.00
232;66182752173527;-9.70;-0.23;-0.14;1.59;0.00
233;66182772254094;-9.70;-0.10;-0.10;1.58;0.00
234;66182792304142;-9.67;-0.04;-0.09;1.58;0.00
235;66182812323674;-9.69;-0.20;-0.06;1.58;0.00
236;66182832343205;-9.68;-0.26;-0.06;1.58;0.00
237;66182872382267;-9.73;-0.15;-0.13;1.58;0.00
238;66182892401799;-9.68;-0.12;-0.07;1.58;0.00
239;66182912421330;-9.71;-0.17;-0.11;1.58;0.00
240;66182932440861;-9.68;-0.17;-0.14;1.59;0.00
241;66182952429875;-9.70;-0.15;-0.12;1.58;0.00
242;66182972479924;-9.75;-0.16;-0.07;1.58;0.00
243;66182992529972;-9.63;-0.16;-0.02;1.57;0.00
244;66183012518986;-9.68;-0.20;-0.10;1.58;0.00
245;66183032569035;-9.68;-0.13;-0.11;1.58;0.00
246;66183052588566;-9.70;-0.14;-0.04;1.57;0.00
