id;time;xs;ys;zs;ac;kurt
415;63656523834898;-9.70;-0.19;0.01;1.57;0.00
416;63656543854429;-9.68;-0.32;-0.02;1.57;0.00
417;63656563873960;-9.65;-0.35;0.18;1.55;0.00
418;63656583924009;-9.70;-0.28;0.14;1.56;0.00
419;63656603913023;-9.66;-0.05;0.26;1.54;0.00
420;63656623932554;-9.66;0.07;0.34;1.54;0.00
421;63656643952085;-9.55;-0.02;0.33;1.54;0.00
422;63656663941099;-9.70;-0.46;-0.04;1.57;0.00
423;63656704010679;-9.71;0.15;0.20;1.55;0.00
424;63656724030210;-9.68;-0.02;0.31;1.54;0.00
425;63656744049741;-9.67;-0.36;0.22;1.55;0.00
426;63656784088804;-9.70;0.01;0.07;1.56;0.00
427;63656804108335;-9.67;-0.11;0.29;1.54;0.00
428;63656824188902;-9.70;-0.25;0.22;1.55;0.00
429;63656864227964;-9.63;-0.05;0.11;1.56;0.00
430;63656884247495;-9.68;-0.07;0.15;1.56;0.00
431;63656904267027;-9.73;-0.17;0.26;1.54;0.00
432;63656924286558;-9.72;-0.22;0.13;1.56;0.00
433;63656944306089;-9.66;-0.08;0.10;1.56;0.00
434;63656964325620;-9.68;-0.10;0.11;1.56;0.00
435;63656984345152;-9.66;-0.20;0.21;1.55;0.00
436;63657004395200;-9.63;-0.15;0.19;1.55;0.00
437;63657024414732;-9.66;-0.11;0.03;1.57;0.00
438;63657044434263;-9.72;-0.09;0.13;1.56;0.00
439;63657064453794;-9.67;-0.19;0.24;1.55;0.00
440;63657084503843;-9.70;-0.09;0.15;1.56;0.00
441;63657104523374;-9.74;-0.12;0.08;1.56;0.00
442;63657124512388;-9.70;-0.18;0.16;1.55;0.00
443;63657144531919;-9.67;-0.20;0.17;1.55;0.00
444;63657164551450;-9.75;-0.10;0.12;1.56;0.00
445;63657184570982;-9.68;-0.11;0.10;1.56;0.00
446;63657204590513;-9.71;-0.18;0.13;1.56;0.00
447;63657224610044;-9.69;-0.14;0.09;1.56;0.00
448;63657244690610;-9.66;-0.09;0.16;1.55;0.00
449;63657264710142;-9.69;-0.15;0.11;1.56;0.00
450;63657284760191;-9.62;-0.19;0.16;1.55;0.00
451;63657304840757;-9.70;-0.17;0.15;1.56;0.00
452;63657324890806;-9.66;-0.09;0.09;1.56;0.00
453;63657344910337;-9.71;-0.16;0.17;1.55;0.00
454;63657364960386;-9.68;-0.14;0.14;1.56;0.00
455;63657385010435;-9.68;-0.17;0.10;1.56;0.00
456;63657405029966;-9.68;-0.06;0.17;1.55;0.00
457;63657425080015;-9.73;-0.19;0.09;1.56;0.00
458;63657445099546;-9.64;-0.13;0.13;1.56;0.00
459;63657465149595;-9.64;-0.08;0.13;1.56;0.00
460;63657485199644;-9.66;-0.10;0.18;1.55;0.00
461;63657505219175;-9.71;-0.20;0.18;1.55;0.00
462;63657525299741;-9.71;-0.12;0.11;1.56;0.00
