id;time;xs;ys;zs;ac;kurt
283;59784131853361;-9.65;-0.40;0.01;1.57;0.00
284;59784151872892;-9.73;-0.79;-0.62;1.63;0.00
285;59784191942473;-9.67;0.23;-0.10;1.58;0.00
286;59784211931486;-9.71;0.31;0.15;1.56;0.00
287;59784231981535;-9.68;-0.12;0.27;1.54;0.00
288;59784252001066;-9.72;-0.39;-0.31;1.60;0.00
289;59784272020598;-9.67;-0.43;-0.21;1.59;0.00
290;59784292040129;-9.69;0.02;-0.14;1.59;0.00
291;59784312090178;-9.65;-0.08;0.35;1.53;0.00
292;59784332140226;-9.71;-0.02;0.15;1.56;0.00
293;59784352129240;-9.68;0.05;-0.52;1.62;0.00
294;59784372209806;-9.69;0.32;-0.06;1.58;0.00
295;59784392229338;-9.65;-0.92;0.41;1.53;0.00
296;59784412248869;-9.72;-0.19;0.05;1.57;0.00
297;59784432268400;-9.76;0.22;0.15;1.56;0.00
298;59784452287931;-9.75;0.74;-0.68;1.64;0.00
299;59784472307463;-9.67;0.27;0.77;1.49;0.00
300;59784492326994;-9.68;-1.47;-0.27;1.60;0.00
301;59784512377043;-9.71;-0.23;-0.01;1.57;0.00
302;59784532427092;-9.67;0.22;-0.02;1.57;0.00
303;59784572527189;-9.71;-0.32;0.07;1.56;0.00
304;59784592546721;-9.74;0.18;-0.29;1.60;0.00
305;59784612596769;-9.73;-0.09;0.07;1.56;0.00
306;59784632646818;-9.69;-0.08;0.09;1.56;0.00
307;59784652666349;-9.68;-0.15;-0.01;1.57;0.00
308;59784672655363;-9.67;0.03;-0.08;1.58;0.00
309;59784692705412;-9.71;-0.39;0.03;1.57;0.00
310;59784712724943;-9.63;-0.02;0.06;1.56;0.00
311;59784732774992;-9.71;-0.10;-0.02;1.57;0.00
312;59784752794523;-9.69;0.30;-0.24;1.60;0.00
313;59784772814055;-9.71;-0.65;0.41;1.53;0.00
314;59784792864103;-9.73;-0.28;-0.20;1.59;0.00
315;59784812883635;-9.68;-0.02;0.06;1.56;0.00
316;59784832903166;-9.73;-0.38;-0.14;1.59;0.00
317;59784852922697;-9.64;0.34;-0.02;1.57;0.00
318;59784872942228;-9.67;-0.15;-0.30;1.60;0.00
319;59784892931242;-9.79;-0.09;-0.46;1.62;0.00
320;59784912981291;-9.68;-0.89;0.59;1.51;0.00
321;59784953050871;-9.65;0.04;0.05;1.57;0.00
322;59784973070402;-9.69;-0.61;-0.03;1.57;0.00
323;59784993028898;-9.66;0.08;0.17;1.55;0.00
324;59785013017912;-9.66;0.15;-0.01;1.57;0.00
325;59785033098478;-9.67;-0.21;-0.44;1.62;0.00
326;59785053118010;-9.69;-0.55;0.02;1.57;0.00
327;59785073137541;-9.73;-0.14;-0.13;1.58;0.00
328;59785093187590;-9.68;0.07;-0.08;1.58;0.00
329;59785113207121;-9.70;-0.13;0.18;1.55;0.00
330;59785133196135;-9.70;0.10;-0.17;1.59;0.00
331;59785153246183;-9.68;-0.16;0.04;1.57;0.00
332;59785173265715;-9.76;-0.33;-0.11;1.58;0.00
333;59785193315764;-9.70;-0.21;0.04;1.57;0.00
334;59785213304777;-9.74;-0.13;-0.05;1.58;0.00
335;59785233354826;-9.70;-0.09;-0.23;1.59;0.00
336;59785253404875;-9.69;-0.26;0.03;1.57;0.00
337;59785273424406;-9.70;-0.16;0.01;1.57;0.00
338;59785293443937;-9.65;-0.01;0.02;1.57;0.00
339;59785313493986;-9.68;-0.20;0.06;1.56;0.00
340;59785333574553;-9.65;-0.18;-0.12;1.58;0.00
