id;time;xs;ys;zs;ac;kurt
189;471143662696;-9.63;-0.26;-0.21;1.59;0.00
190;471163712745;-9.65;-0.09;-0.15;1.59;0.00
191;471183732276;-9.70;0.00;-0.09;1.58;0.00
192;471203751807;-9.72;-0.18;-0.03;1.57;0.00
193;471223771339;-9.73;-0.24;-0.11;1.58;0.00
194;471243729835;-9.66;-0.12;-0.16;1.59;0.00
195;471263779884;-9.72;0.17;0.46;1.52;0.00
196;471283829932;-9.71;-0.27;-0.20;1.59;0.00
197;471303818946;-9.61;0.17;-0.05;1.58;0.00
198;471323868995;-9.65;-0.22;-0.24;1.60;0.00
199;471343919044;-9.68;-0.09;-0.21;1.59;0.00
200;471363938575;-9.69;-0.16;-0.19;1.59;0.00
201;471383927589;-9.68;-0.10;-0.03;1.57;0.00
202;471403977637;-9.70;-0.19;-0.09;1.58;0.00
203;471424027686;-9.75;-0.10;-0.14;1.59;0.00
204;471444047217;-9.70;-0.01;-0.22;1.59;0.00
205;471464097266;-9.75;-0.05;-0.14;1.59;0.00
206;471484116798;-9.70;-0.07;-0.03;1.57;0.00
207;471504166846;-9.77;-0.09;-0.12;1.58;0.00
208;471524247413;-9.77;-0.06;-0.23;1.59;0.00
209;471544297462;-9.70;-0.11;-0.16;1.59;0.00
210;471564316993;-9.66;-0.07;-0.08;1.58;0.00
211;471584306007;-9.71;-0.11;-0.14;1.59;0.00
212;471604325538;-9.74;-0.08;-0.14;1.59;0.00
213;471624345069;-9.68;-0.11;-0.19;1.59;0.00
214;471644425635;-9.70;-0.10;-0.11;1.58;0.00
215;471664445167;-9.71;-0.09;-0.13;1.58;0.00
216;471684495216;-9.78;-0.10;-0.15;1.59;0.00
217;471704545264;-9.71;-0.11;-0.15;1.59;0.00
218;471724564796;-9.69;-0.13;-0.14;1.59;0.00
219;471744584327;-9.76;-0.11;-0.07;1.58;0.00
220;471764634376;-9.73;-0.12;-0.07;1.58;0.00
221;471784653907;-9.66;-0.09;-0.12;1.58;0.00
222;471804673438;-9.67;-0.14;-0.13;1.58;0.00
223;471824692969;-9.69;-0.10;-0.14;1.59;0.00
224;471844773536;-9.72;-0.14;-0.11;1.58;0.00
225;471864793067;-9.67;-0.11;-0.16;1.59;0.00
226;471904801612;-9.72;-0.11;-0.17;1.59;0.00
227;471924851661;-9.77;-0.15;-0.13;1.58;0.00
228;471944901710;-9.72;-0.13;-0.12;1.58;0.00
229;471964921241;-9.69;-0.04;-0.14;1.59;0.00
230;471984940772;-9.67;-0.15;-0.13;1.58;0.00
231;472004960303;-9.69;-0.14;-0.19;1.59;0.00
232;472024949317;-9.69;-0.10;-0.14;1.59;0.00
233;472044999366;-9.71;-0.10;-0.16;1.59;0.00
234;472065018897;-9.77;-0.15;-0.13;1.58;0.00
235;472085068946;-9.68;-0.12;-0.11;1.58;0.00
236;472105118995;-9.63;-0.12;-0.15;1.59;0.00
237;472125138526;-9.68;-0.12;-0.13;1.58;0.00
238;472145219092;-9.67;-0.10;-0.09;1.58;0.00
239;472165238624;-9.67;-0.08;-0.14;1.59;0.00
240;472185288673;-9.75;-0.07;-0.08;1.58;0.00
241;472205308204;-9.71;-0.18;-0.11;1.58;0.00
242;472225327735;-9.74;0.00;-0.13;1.58;0.00
243;472245408301;-9.67;-0.10;-0.07;1.58;0.00
244;472265427833;-9.68;-0.07;-0.20;1.59;0.00
245;472285477882;-9.68;-0.11;-0.15;1.59;0.00
246;472305466895;-9.69;-0.16;-0.16;1.59;0.00
247;472325516944;-9.66;-0.13;-0.22;1.59;0.00
248;472345536475;-9.70;-0.15;-0.14;1.59;0.00
249;472365647559;-9.70;-0.09;-0.13;1.58;0.00
250;472385636573;-9.67;-0.16;-0.14;1.59;0.00
251;472405656104;-9.67;-0.12;-0.20;1.59;0.00
252;472445756202;-9.68;-0.10;-0.11;1.58;0.00
253;472465775733;-9.73;-0.09;-0.15;1.59;0.00
254;472485856300;-9.73;-0.12;-0.15;1.59;0.00
255;472525956397;-9.68;-0.15;-0.12;1.58;0.00
256;472546006446;-9.65;-0.12;-0.10;1.58;0.00
257;472566025977;-9.70;-0.11;-0.16;1.59;0.00
258;472586076026;-9.68;-0.10;-0.16;1.59;0.00
259;472606156592;-9.69;-0.06;-0.11;1.58;0.00
260;472626206641;-9.70;-0.06;-0.08;1.58;0.00
261;472646226173;-9.76;-0.11;-0.15;1.59;0.00
262;472666245704;-9.64;-0.06;-0.17;1.59;0.00
263;472686295753;-9.76;-0.16;-0.13;1.58;0.00
264;472706315284;-9.68;-0.08;-0.14;1.59;0.00
265;472726334815;-9.68;-0.10;-0.10;1.58;0.00
266;472746384864;-9.69;-0.13;-0.14;1.59;0.00
267;472766404395;-9.73;-0.12;-0.17;1.59;0.00
268;472786484962;-9.73;-0.13;-0.12;1.58;0.00
269;472806565528;-9.74;-0.10;-0.14;1.59;0.00
270;472826585059;-9.74;-0.12;-0.09;1.58;0.00
271;472846635108;-9.70;-0.11;-0.12;1.58;0.00
272;472866685157;-9.66;-0.07;-0.22;1.59;0.00
273;472886704688;-9.67;-0.22;-0.12;1.58;0.00
274;472906754737;-9.68;-0.11;-0.13;1.58;0.00
275;472926774268;-9.69;-0.14;-0.13;1.58;0.00
276;472946824317;-9.72;-0.15;-0.15;1.59;0.00
277;472966874366;-9.67;-0.18;-0.15;1.59;0.00
278;472986924415;-9.70;-0.05;-0.09;1.58;0.00
279;473006943946;-9.66;-0.14;-0.17;1.59;0.00
280;473027024512;-9.69;-0.12;-0.17;1.59;0.00
281;473047074561;-9.70;-0.13;-0.17;1.59;0.00
282;473067124610;-9.65;-0.10;-0.20;1.59;0.00
283;473087144141;-9.75;-0.13;-0.15;1.59;0.00
284;473107194190;-9.68;-0.16;-0.16;1.59;0.00
285;473127213721;-9.75;-0.11;-0.14;1.59;0.00
286;473147263770;-9.72;-0.17;-0.16;1.59;0.00
287;473167283301;-9.67;-0.12;-0.16;1.59;0.00
288;473187333350;-9.74;-0.11;-0.07;1.58;0.00
289;473207352882;-9.75;-0.09;-0.18;1.59;0.00
290;473227402930;-9.64;-0.10;-0.14;1.59;0.00
291;473247422462;-9.65;-0.18;-0.11;1.58;0.00
292;473267472510;-9.67;-0.10;-0.13;1.58;0.00
293;473287492042;-9.69;-0.09;-0.12;1.58;0.00
294;473307511573;-9.69;-0.04;-0.25;1.60;0.00
295;473327531104;-9.71;-0.09;-0.18;1.59;0.00
296;473347611671;-9.67;-0.09;-0.13;1.58;0.00
297;473367661719;-9.69;-0.12;-0.15;1.59;0.00
298;473387711768;-9.73;-0.10;-0.13;1.58;0.00
299;473407731300;-9.70;-0.14;-0.15;1.59;0.00
300;473427811866;-9.67;-0.12;-0.13;1.58;0.00
301;473447831397;-9.75;-0.10;-0.19;1.59;0.00
302;473467850928;-9.70;-0.16;-0.15;1.59;0.00
303;473487900977;-9.70;-0.04;-0.16;1.59;0.00
304;473507920509;-9.70;-0.11;-0.13;1.58;0.00
305;473528001075;-9.70;-0.10;-0.09;1.58;0.00
306;473548020606;-9.72;-0.21;-0.18;1.59;0.00
307;473568101173;-9.73;-0.14;-0.16;1.59;0.00
308;473588151221;-9.68;-0.10;-0.09;1.58;0.00
309;473608170753;-9.71;-0.06;-0.17;1.59;0.00
310;473628190284;-9.70;-0.07;-0.17;1.59;0.00
311;473648209815;-9.74;-0.15;-0.15;1.59;0.00
312;473668229346;-9.73;-0.14;-0.16;1.59;0.00
313;473688279395;-9.68;-0.09;-0.10;1.58;0.00
314;473708329444;-9.66;-0.11;-0.05;1.58;0.00
315;473728348975;-9.71;-0.13;-0.16;1.59;0.00
316;473748399024;-9.66;-0.16;-0.16;1.59;0.00
317;473768418555;-9.75;-0.17;-0.16;1.59;0.00
318;473788468604;-9.68;-0.09;-0.18;1.59;0.00
319;473808488135;-9.67;-0.06;-0.13;1.58;0.00
320;473828507667;-9.67;-0.19;-0.11;1.58;0.00
321;473848527198;-9.69;-0.11;-0.15;1.59;0.00
322;473868577247;-9.73;-0.15;-0.16;1.59;0.00
323;473888596778;-9.69;-0.15;-0.18;1.59;0.00
324;473908616309;-9.72;-0.08;-0.19;1.59;0.00
325;473928696876;-9.71;-0.10;-0.14;1.59;0.00
326;473948777442;-9.73;-0.10;-0.15;1.59;0.00
327;473968796973;-9.66;-0.02;-0.16;1.59;0.00
328;473988816505;-9.68;-0.14;-0.17;1.59;0.00
329;474008836036;-9.74;-0.08;-0.16;1.59;0.00
330;474028916602;-9.73;-0.16;-0.14;1.59;0.00
