id;time;xs;ys;zs;ac;kurt
282;60649661883529;-9.74;-0.27;-1.05;1.68;0.00
283;60649681964095;-9.79;-0.48;-1.17;1.69;0.00
284;60649701983626;-9.26;-0.18;-1.08;1.69;0.00
285;60649721972640;-9.65;-0.62;-1.10;1.68;0.00
286;60649742022689;-9.80;-0.70;0.04;1.57;0.00
287;60649762042220;-9.66;-0.34;-0.88;1.66;0.00
288;60649782061751;-9.65;-0.54;-0.53;1.63;0.00
289;60649802081282;-9.68;-0.22;-0.77;1.65;0.00
290;60649822100814;-9.65;-0.19;-0.76;1.65;0.00
291;60649842120345;-9.61;-0.13;-0.73;1.65;0.00
292;60649862170394;-9.68;-0.43;-0.41;1.61;0.00
293;60649882189925;-9.63;-0.37;-0.89;1.66;0.00
294;60649902209456;-9.70;-0.44;-0.83;1.66;0.00
295;60649922228988;-9.69;-0.47;-0.58;1.63;0.00
296;60649942279036;-9.72;-0.44;-0.78;1.65;0.00
297;60649962298568;-9.67;-0.95;-0.59;1.63;0.00
298;60649982318099;-9.68;-0.50;-0.77;1.65;0.00
299;60650002307113;-9.69;-0.34;-0.96;1.67;0.00
300;60650022326644;-9.65;-0.39;-0.78;1.65;0.00
301;60650042407210;-9.73;-0.38;-0.67;1.64;0.00
302;60650062426741;-9.63;-0.14;-0.54;1.63;0.00
303;60650082476790;-9.71;-0.11;-0.49;1.62;0.00
304;60650102526839;-9.68;-0.24;-0.87;1.66;0.00
305;60650142596419;-9.31;-0.58;-0.66;1.64;0.00
306;60650162646468;-9.67;-0.65;-0.21;1.59;0.00
307;60650182696517;-9.65;-0.40;-0.77;1.65;0.00
308;60650202716048;-9.68;-0.33;-0.54;1.63;0.00
309;60650242816146;-9.69;-0.11;-1.19;1.69;0.00
310;60650262866195;-9.78;-0.21;-0.94;1.67;0.00
311;60650282885726;-9.50;-0.64;0.24;1.55;0.00
312;60650302905257;-9.83;-0.63;-0.43;1.61;0.00
313;60650322924788;-9.73;-0.89;-1.93;1.77;0.00
314;60650363024886;-9.64;-0.70;0.14;1.56;0.00
315;60650383044417;-9.75;-0.13;-0.38;1.61;0.00
316;60650423083480;-9.39;0.01;-1.14;1.69;0.00
317;60650443133529;-9.80;-0.89;0.42;1.53;0.00
318;60650463153060;-9.53;-0.53;0.11;1.56;0.00
319;60650483203109;-9.67;-0.24;-1.06;1.68;0.00
320;60650503253157;-9.77;-0.24;-1.16;1.69;0.00
321;60650523272689;-9.79;-0.43;-1.26;1.70;0.00
322;60650543292220;-9.71;-1.01;0.08;1.56;0.00
323;60650563311751;-9.81;-0.46;-0.23;1.59;0.00
324;60650583361800;-9.56;-0.05;-0.27;1.60;0.00
325;60650603381331;-9.69;-0.16;-1.12;1.69;0.00
326;60650623400863;-9.55;-0.01;-1.24;1.70;0.00
327;60650643450911;-9.95;-0.02;-1.15;1.69;0.00
328;60650663470443;-9.62;-0.72;0.05;1.57;0.00
329;60650683489974;-9.76;-0.70;-0.16;1.59;0.00
330;60650703570540;-9.65;-1.10;-1.35;1.71;0.00
331;60650723590071;-9.56;-1.04;-0.64;1.64;0.00
332;60650743640120;-9.88;-0.47;-0.63;1.63;0.00
333;60650763690169;-9.83;-0.15;-0.62;1.63;0.00
334;60650783709700;-9.49;-0.25;-0.77;1.65;0.00
335;60650823748763;-9.61;-0.37;-0.40;1.61;0.00
336;60650843768294;-9.68;-0.28;-0.88;1.66;0.00
337;60650863787825;-9.62;-1.04;-0.83;1.66;0.00
338;60650883807357;-9.75;-0.71;-0.32;1.60;0.00
339;60650903857405;-9.61;-0.50;-0.61;1.63;0.00
340;60650923876937;-9.67;-0.33;-1.01;1.67;0.00
341;60650943957503;-9.82;-0.37;-0.57;1.63;0.00
342;60650963977034;-9.62;-0.49;-0.20;1.59;0.00
343;60650983996566;-9.75;-0.37;-0.47;1.62;0.00
344;60651004046614;-9.56;-0.20;-0.84;1.66;0.00
345;60651024066146;-9.81;-0.21;-0.84;1.66;0.00
346;60651044085677;-9.51;-0.29;-1.22;1.70;0.00
347;60651064135726;-9.49;-0.54;-1.41;1.72;0.00
348;60651084155257;-9.65;-0.65;0.16;1.55;0.00
349;60651104174788;-9.66;-0.75;-0.39;1.61;0.00
350;60651124224837;-9.50;-0.60;-0.67;1.64;0.00
351;60651144244368;-9.50;-0.36;-0.43;1.62;0.00
352;60651164294417;-9.75;-0.60;0.09;1.56;0.00
353;60651184313948;-9.58;-0.23;-1.06;1.68;0.00
354;60651204333480;-9.60;-0.17;-0.26;1.60;0.00
355;60651224353011;-9.58;-0.10;-0.29;1.60;0.00
356;60651244403060;-10.21;-0.30;-1.18;1.69;0.00
357;60651264422591;-9.92;-0.96;-3.73;1.93;0.00
358;60651284442122;-9.89;-0.29;-1.15;1.69;0.00
359;60651304461654;-9.80;-0.16;-0.79;1.65;0.00
360;60651324450667;-9.66;-0.55;-0.36;1.61;0.00
361;60651344500716;-9.90;-0.77;-0.53;1.62;0.00
362;60651364550765;-9.55;-0.17;-0.69;1.64;0.00
363;60651384570296;-9.93;0.05;-0.20;1.59;0.00
364;60651404589827;-10.38;-0.05;-1.06;1.67;0.00
365;60651424609359;-9.15;2.51;3.36;1.23;0.00
366;60651444628890;-9.71;-0.78;0.71;1.50;0.00
367;60651464648421;-9.56;-0.52;-0.66;1.64;0.00
368;60651484698470;-9.60;-1.59;-0.74;1.65;0.00
369;60651504718001;-9.82;-0.91;-0.35;1.61;0.00
370;60651524737532;-9.61;-0.09;-0.96;1.67;0.00
371;60651544757064;-9.50;0.14;-0.68;1.64;0.00
372;60651564807113;-9.68;-0.12;-0.28;1.60;0.00
373;60651584826644;-9.57;-0.07;-1.00;1.67;0.00
374;60651604846175;-9.64;0.09;-0.52;1.62;0.00
375;60651624896224;-9.75;-0.01;-1.11;1.68;0.00
376;60651644915755;-9.99;-0.21;-1.12;1.68;0.00
377;60651664965804;-9.74;-0.79;0.08;1.56;0.00
378;60651684985335;-9.69;-0.97;0.77;1.49;0.00
379;60651705035384;-9.63;-0.55;0.18;1.55;0.00
380;60651725085433;-9.65;0.56;0.76;1.49;0.00
381;60651745104964;-9.73;0.45;0.43;1.53;0.00
382;60651765124495;-9.56;0.14;-0.34;1.61;0.00
383;60651785144027;-9.57;0.09;-1.11;1.69;0.00
384;60651805224593;-9.83;0.03;-0.27;1.60;0.00
385;60651825244124;-9.62;-0.61;0.11;1.56;0.00
386;60651845294173;-9.72;-0.95;-0.26;1.60;0.00
387;60651865313704;-10.99;-0.27;-2.24;1.77;0.00
388;60651885333236;-9.62;-1.02;-3.53;1.92;0.00
389;60651905352767;-9.71;0.54;-3.93;1.95;0.00
390;60651925341780;-9.39;0.92;0.51;1.52;0.00
391;60651945391829;-10.10;1.89;1.68;1.41;0.00
392;60651965411361;-11.05;-0.40;0.21;1.55;0.00
393;60651985461409;-9.77;-5.64;0.01;1.57;0.00
394;60652005480941;-9.07;-0.10;-1.33;1.72;0.00
395;60652025469954;-9.91;0.61;-3.01;1.87;0.00
396;60652045520003;-9.42;1.69;-0.34;1.61;0.00
397;60652065539534;-10.15;-0.23;-0.13;1.58;0.00
398;60652085589583;-9.84;-3.33;-1.94;1.76;0.00
399;60652105609114;-9.49;-1.13;0.68;1.50;0.00
